ANO;LOCALIDAD_RESIDENCIA;SEXO;CASOS;MUERTES;
2024;07 - Bosa;F;1;;
2024;07 - Bosa;M;5;;
2024;07 - Bosa;F;2;;
2024;07 - Bosa;M;3;;
2024;07 - Bosa;F;6;;
2024;07 - Bosa;M;4;;
2024;07 - Bosa;F;9;;
2024;07 - Bosa;M;9;;
2024;07 - Bosa;F;16;;
2024;07 - Bosa;M;6;;
2024;07 - Bosa;F;10;;
2024;07 - Bosa;M;4;;
2024;07 - Bosa;F;12;1;
2024;07 - Bosa;M;2;;
2024;07 - Bosa;F;13;;
2024;07 - Bosa;M;3;;
2024;07 - Bosa;F;10;;
2024;07 - Bosa;M;2;;
2024;07 - Bosa;F;6;;
2024;07 - Bosa;M;3;;
2024;07 - Bosa;F;3;;
2024;07 - Bosa;M;5;;
2024;07 - Bosa;F;3;;
2024;07 - Bosa;M;4;1;
2024;07 - Bosa;F;4;;
2024;07 - Bosa;M;6;;
2024;07 - Bosa;F;2;;
2024;07 - Bosa;M;1;;
2024;07 - Bosa;F;3;;
2024;07 - Bosa;F;2;;
2024;07 - Bosa;M;3;;
2024;07 - Bosa;F;1;;
2024;07 - Bosa;M;2;;
2024;07 - Bosa;F;2;;
2024;08 - Kennedy;F;52;;
2024;08 - Kennedy;M;80;;
2024;08 - Kennedy;F;27;;
2024;08 - Kennedy;M;31;;
2024;08 - Kennedy;F;7;;
2024;08 - Kennedy;M;10;;
2024;08 - Kennedy;F;5;;
2024;08 - Kennedy;M;5;;
2024;08 - Kennedy;F;12;;
2024;08 - Kennedy;M;4;;
2024;08 - Kennedy;F;16;;
2024;08 - Kennedy;M;13;;
2024;08 - Kennedy;F;29;;
2024;08 - Kennedy;M;15;;
2024;08 - Kennedy;F;35;;
2024;08 - Kennedy;M;11;;
2024;08 - Kennedy;F;23;1;
2024;08 - Kennedy;M;16;;
2024;08 - Kennedy;F;29;;
2024;08 - Kennedy;M;9;1;
2024;08 - Kennedy;F;29;;
2024;08 - Kennedy;M;16;;
2024;08 - Kennedy;F;12;;
2024;08 - Kennedy;M;15;;
2024;08 - Kennedy;F;25;;
2024;08 - Kennedy;M;13;;
2024;08 - Kennedy;F;28;;
2024;08 - Kennedy;M;16;;
2024;08 - Kennedy;F;18;;
2024;08 - Kennedy;M;9;;
2024;08 - Kennedy;F;19;;
2024;08 - Kennedy;M;10;1;
2024;08 - Kennedy;F;8;;
2024;08 - Kennedy;M;14;1;
2024;08 - Kennedy;F;9;1;
2024;08 - Kennedy;M;12;2;
2024;08 - Kennedy;F;7;;
2024;08 - Kennedy;M;3;1;
2024;08 - Kennedy;F;5;;
2024;08 - Kennedy;M;2;1;
2024;08 - Kennedy;F;1;;
2024;09 - Fontibón;F;28;;
2024;09 - Fontibón;M;32;;
2024;09 - Fontibón;F;18;;
2024;09 - Fontibón;M;18;;
2024;09 - Fontibón;F;5;;
2024;09 - Fontibón;M;8;;
2024;09 - Fontibón;F;4;;
2024;09 - Fontibón;M;7;;
2024;09 - Fontibón;F;4;;
2024;09 - Fontibón;M;3;;
2024;09 - Fontibón;F;7;;
2024;09 - Fontibón;M;3;;
2024;09 - Fontibón;F;8;;
2024;09 - Fontibón;M;8;;
2024;09 - Fontibón;F;10;;
2024;09 - Fontibón;M;8;;
2024;09 - Fontibón;F;22;;
2024;09 - Fontibón;M;7;;
2024;09 - Fontibón;F;20;;
2024;09 - Fontibón;M;11;;
2024;09 - Fontibón;F;21;;
2024;09 - Fontibón;M;5;;
2024;09 - Fontibón;F;17;;
2024;09 - Fontibón;M;2;;
2024;09 - Fontibón;F;16;;
2024;09 - Fontibón;M;10;;
2024;09 - Fontibón;F;20;;
2024;09 - Fontibón;M;8;;
2024;09 - Fontibón;F;16;;
2024;09 - Fontibón;M;5;;
2024;09 - Fontibón;F;6;;
2024;09 - Fontibón;M;7;;
2024;09 - Fontibón;F;6;;
2024;09 - Fontibón;M;10;;
2024;09 - Fontibón;F;6;;
2024;09 - Fontibón;M;4;1;
2024;09 - Fontibón;F;8;;
2024;09 - Fontibón;M;6;;
2024;09 - Fontibón;F;5;;
2024;09 - Fontibón;M;3;;
2024;10 - Engativá;F;39;;
2024;10 - Engativá;M;72;;
2024;10 - Engativá;F;24;;
2024;10 - Engativá;M;19;;
2024;10 - Engativá;F;7;;
2024;10 - Engativá;M;12;;
2024;10 - Engativá;F;6;;
2024;10 - Engativá;M;6;;
2024;10 - Engativá;F;7;;
2024;10 - Engativá;M;3;;
2024;10 - Engativá;F;17;;
2024;10 - Engativá;M;12;;
2024;10 - Engativá;F;39;;
2024;10 - Engativá;M;18;;
2024;10 - Engativá;F;45;;
2024;10 - Engativá;M;16;;
2024;10 - Engativá;F;37;;
2024;10 - Engativá;M;10;;
2024;10 - Engativá;F;36;;
2024;10 - Engativá;M;20;;
2024;10 - Engativá;F;27;;
2024;10 - Engativá;M;19;;
2024;10 - Engativá;F;29;;
2024;10 - Engativá;M;13;;
2024;10 - Engativá;F;35;;
2024;10 - Engativá;M;18;;
2024;10 - Engativá;F;23;;
2024;10 - Engativá;M;18;1;
2024;10 - Engativá;F;24;;
2024;10 - Engativá;M;11;;
2024;10 - Engativá;F;37;;
2024;10 - Engativá;M;21;;
2024;10 - Engativá;F;19;1;
2024;10 - Engativá;M;14;;
2024;10 - Engativá;F;16;;
2024;10 - Engativá;M;12;1;
2024;10 - Engativá;F;18;;
2024;10 - Engativá;M;13;1;
2024;10 - Engativá;F;5;2;
2024;10 - Engativá;M;5;1;
2024;10 - Engativá;F;1;;
2024;10 - Engativá;M;1;;
2024;11 - Suba;F;106;;
2024;11 - Suba;M;138;;
2024;11 - Suba;F;47;;
2024;11 - Suba;M;63;;
2024;11 - Suba;F;14;;
2024;11 - Suba;M;19;;
2024;11 - Suba;F;13;;
2024;11 - Suba;M;13;;
2024;11 - Suba;F;20;;
2024;11 - Suba;M;11;;
2024;11 - Suba;F;29;;
2024;11 - Suba;M;19;;
2024;11 - Suba;F;50;;
2024;11 - Suba;M;28;;
2024;11 - Suba;F;68;;
2024;11 - Suba;M;27;;
2024;11 - Suba;F;68;;
2024;11 - Suba;M;42;;
2024;11 - Suba;F;58;;
2024;11 - Suba;M;42;;
2024;11 - Suba;F;66;;
2024;11 - Suba;M;43;;
2024;11 - Suba;F;95;;
2024;11 - Suba;M;43;;
2024;11 - Suba;F;73;;
2024;11 - Suba;M;40;;
2024;11 - Suba;F;71;;
2024;11 - Suba;M;39;;
2024;11 - Suba;F;70;1;
2024;11 - Suba;M;40;;
2024;11 - Suba;F;61;;
2024;11 - Suba;M;30;2;
2024;11 - Suba;F;51;2;
2024;11 - Suba;M;50;;
2024;11 - Suba;F;59;;
2024;11 - Suba;M;29;;
2024;11 - Suba;F;40;4;
2024;11 - Suba;M;27;2;
2024;11 - Suba;F;17;2;
2024;11 - Suba;M;16;3;
2024;11 - Suba;F;16;1;
2024;11 - Suba;M;2;;
2024;11001;M;1;;
2024;12 - Barrios Unidos;F;5;;
2024;12 - Barrios Unidos;M;10;;
2024;12 - Barrios Unidos;F;3;;
2024;12 - Barrios Unidos;M;3;;
2024;12 - Barrios Unidos;M;5;;
2024;12 - Barrios Unidos;F;3;;
2024;12 - Barrios Unidos;F;1;;
2024;12 - Barrios Unidos;F;4;;
2024;12 - Barrios Unidos;F;10;;
2024;12 - Barrios Unidos;M;1;;
2024;12 - Barrios Unidos;F;12;;
2024;12 - Barrios Unidos;M;5;;
2024;12 - Barrios Unidos;F;3;;
2024;12 - Barrios Unidos;M;8;;
2024;12 - Barrios Unidos;F;13;;
2024;12 - Barrios Unidos;M;6;;
2024;12 - Barrios Unidos;F;9;;
2024;12 - Barrios Unidos;M;5;;
2024;12 - Barrios Unidos;F;15;;
2024;12 - Barrios Unidos;M;6;;
2024;12 - Barrios Unidos;F;5;;
2024;12 - Barrios Unidos;M;4;;
2024;12 - Barrios Unidos;F;12;;
2024;12 - Barrios Unidos;M;3;;
2024;12 - Barrios Unidos;F;11;;
2024;12 - Barrios Unidos;M;1;;
2024;12 - Barrios Unidos;F;7;;
2024;12 - Barrios Unidos;M;7;;
2024;12 - Barrios Unidos;F;4;;
2024;12 - Barrios Unidos;M;4;;
2024;12 - Barrios Unidos;F;6;;
2024;12 - Barrios Unidos;M;7;1;
2024;12 - Barrios Unidos;F;6;;
2024;12 - Barrios Unidos;M;4;;
2024;12 - Barrios Unidos;F;5;;
2024;12 - Barrios Unidos;M;6;1;
2024;12 - Barrios Unidos;F;1;;
2024;12 - Barrios Unidos;M;1;;
2024;13 - Teusaquillo;F;17;;
2024;13 - Teusaquillo;M;5;;
2024;13 - Teusaquillo;F;5;;
2024;13 - Teusaquillo;M;11;;
2024;13 - Teusaquillo;F;1;;
2024;13 - Teusaquillo;M;1;;
2024;13 - Teusaquillo;F;4;;
2024;13 - Teusaquillo;M;1;;
2024;13 - Teusaquillo;F;1;;
2024;13 - Teusaquillo;F;9;;
2024;13 - Teusaquillo;M;3;;
2024;13 - Teusaquillo;F;15;;
2024;13 - Teusaquillo;M;9;;
2024;13 - Teusaquillo;F;14;;
2024;13 - Teusaquillo;M;13;;
2024;13 - Teusaquillo;F;16;;
2024;13 - Teusaquillo;M;10;;
2024;13 - Teusaquillo;F;14;;
2024;13 - Teusaquillo;M;8;;
2024;13 - Teusaquillo;F;13;;
2024;13 - Teusaquillo;M;7;;
2024;13 - Teusaquillo;F;15;;
2024;13 - Teusaquillo;M;5;;
2024;13 - Teusaquillo;F;12;;
2024;13 - Teusaquillo;M;9;;
2024;13 - Teusaquillo;F;23;;
2024;13 - Teusaquillo;M;7;;
2024;13 - Teusaquillo;F;12;;
2024;13 - Teusaquillo;M;9;1;
2024;13 - Teusaquillo;F;13;;
2024;13 - Teusaquillo;M;10;;
2024;13 - Teusaquillo;F;5;;
2024;13 - Teusaquillo;M;7;;
2024;13 - Teusaquillo;F;11;;
2024;13 - Teusaquillo;M;4;;
2024;13 - Teusaquillo;F;9;;
2024;13 - Teusaquillo;M;5;;
2024;13 - Teusaquillo;F;3;;
2024;13 - Teusaquillo;F;3;2;
2024;14 - Los Mártires;F;11;;
2024;14 - Los Mártires;M;13;;
2024;14 - Los Mártires;F;4;;
2024;14 - Los Mártires;M;5;;
2024;14 - Los Mártires;F;1;;
2024;14 - Los Mártires;M;4;;
2024;14 - Los Mártires;M;2;;
2024;14 - Los Mártires;F;1;;
2024;14 - Los Mártires;F;3;;
2024;14 - Los Mártires;F;3;;
2024;14 - Los Mártires;M;1;;
2024;14 - Los Mártires;F;2;;
2024;14 - Los Mártires;F;3;;
2024;14 - Los Mártires;M;2;;
2024;14 - Los Mártires;F;4;;
2024;14 - Los Mártires;M;2;;
2024;14 - Los Mártires;F;1;;
2024;14 - Los Mártires;M;1;;
2024;14 - Los Mártires;F;1;;
2024;14 - Los Mártires;M;1;;
2024;14 - Los Mártires;F;5;;
2024;14 - Los Mártires;M;1;;
2024;14 - Los Mártires;F;5;;
2024;14 - Los Mártires;M;2;;
2024;14 - Los Mártires;F;4;;
2024;14 - Los Mártires;M;3;;
2024;14 - Los Mártires;F;3;;
2024;14 - Los Mártires;M;3;;
2024;14 - Los Mártires;F;4;;
2024;14 - Los Mártires;F;3;;
2024;14 - Los Mártires;F;4;;
2024;14 - Los Mártires;M;1;;
2024;14 - Los Mártires;F;1;;
2024;15 - Antonio Nariño;F;4;;
2024;15 - Antonio Nariño;M;11;;
2024;15 - Antonio Nariño;F;2;;
2024;15 - Antonio Nariño;M;2;;
2024;15 - Antonio Nariño;F;3;;
2024;15 - Antonio Nariño;M;3;;
2024;15 - Antonio Nariño;F;1;;
2024;15 - Antonio Nariño;M;2;;
2024;15 - Antonio Nariño;F;1;;
2024;15 - Antonio Nariño;M;1;;
2024;15 - Antonio Nariño;F;6;;
2024;15 - Antonio Nariño;F;6;;
2024;15 - Antonio Nariño;F;1;;
2024;15 - Antonio Nariño;M;3;;
2024;15 - Antonio Nariño;F;5;;
2024;15 - Antonio Nariño;M;3;;
2024;15 - Antonio Nariño;F;3;;
2024;15 - Antonio Nariño;F;5;;
2024;15 - Antonio Nariño;M;2;;
2024;15 - Antonio Nariño;F;3;;
2024;15 - Antonio Nariño;F;3;;
2024;15 - Antonio Nariño;M;3;;
2024;15 - Antonio Nariño;F;3;;
2024;15 - Antonio Nariño;M;1;;
2024;15 - Antonio Nariño;F;4;1;
2024;15 - Antonio Nariño;M;1;;
2024;15 - Antonio Nariño;F;2;;
2024;15 - Antonio Nariño;M;3;;
2024;15 - Antonio Nariño;F;2;;
2024;15 - Antonio Nariño;M;3;1;
2024;15 - Antonio Nariño;F;2;;
2024;15 - Antonio Nariño;M;2;;
2024;16 - Puente Aranda;F;18;;
2024;16 - Puente Aranda;M;21;;
2024;16 - Puente Aranda;F;13;;
2024;16 - Puente Aranda;M;9;;
2024;16 - Puente Aranda;F;4;;
2024;16 - Puente Aranda;M;2;;
2024;16 - Puente Aranda;F;1;;
2024;16 - Puente Aranda;M;3;;
2024;16 - Puente Aranda;F;3;;
2024;16 - Puente Aranda;M;1;;
2024;16 - Puente Aranda;F;3;;
2024;16 - Puente Aranda;M;1;;
2024;16 - Puente Aranda;F;13;;
2024;16 - Puente Aranda;M;7;;
2024;16 - Puente Aranda;F;10;;
2024;16 - Puente Aranda;M;9;;
2024;16 - Puente Aranda;F;7;;
2024;16 - Puente Aranda;M;5;;
2024;16 - Puente Aranda;F;13;;
2024;16 - Puente Aranda;M;7;;
2024;16 - Puente Aranda;F;6;;
2024;16 - Puente Aranda;M;5;;
2024;16 - Puente Aranda;F;9;;
2024;16 - Puente Aranda;M;6;;
2024;16 - Puente Aranda;F;9;;
2024;16 - Puente Aranda;M;8;;
2024;16 - Puente Aranda;F;10;;
2024;16 - Puente Aranda;M;8;;
2024;16 - Puente Aranda;F;6;;
2024;16 - Puente Aranda;M;5;;
2024;16 - Puente Aranda;F;9;;
2024;16 - Puente Aranda;M;2;;
2024;16 - Puente Aranda;F;12;;
2024;16 - Puente Aranda;M;5;;
2024;16 - Puente Aranda;F;9;;
2024;16 - Puente Aranda;M;6;;
2024;16 - Puente Aranda;F;4;;
2024;16 - Puente Aranda;M;4;;
2024;16 - Puente Aranda;F;8;;
2024;16 - Puente Aranda;F;2;;
2024;17 - La Candelaria;F;3;;
2024;17 - La Candelaria;M;2;;
2024;17 - La Candelaria;F;1;;
2024;17 - La Candelaria;M;2;;
2024;17 - La Candelaria;F;1;;
2024;17 - La Candelaria;M;2;;
2024;17 - La Candelaria;F;2;;
2024;17 - La Candelaria;M;1;;
2024;17 - La Candelaria;F;2;;
2024;17 - La Candelaria;M;1;;
2024;17 - La Candelaria;F;3;;
2024;17 - La Candelaria;M;3;;
2024;17 - La Candelaria;F;1;;
2024;17 - La Candelaria;M;1;;
2024;17 - La Candelaria;F;3;;
2024;17 - La Candelaria;F;2;;
2024;17 - La Candelaria;M;2;;
2024;17 - La Candelaria;F;2;;
2024;17 - La Candelaria;F;1;;
2024;17 - La Candelaria;F;3;;
2024;17 - La Candelaria;M;2;;
2024;17 - La Candelaria;F;1;;
2024;18 - Rafael Uribe Uribe;F;40;;
2024;18 - Rafael Uribe Uribe;M;38;;
2024;18 - Rafael Uribe Uribe;F;12;;
2024;18 - Rafael Uribe Uribe;M;20;;
2024;18 - Rafael Uribe Uribe;F;6;;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;2;;
2024;18 - Rafael Uribe Uribe;M;5;;
2024;18 - Rafael Uribe Uribe;F;2;;
2024;18 - Rafael Uribe Uribe;M;3;;
2024;18 - Rafael Uribe Uribe;F;4;;
2024;18 - Rafael Uribe Uribe;M;5;;
2024;18 - Rafael Uribe Uribe;F;11;;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;10;;
2024;18 - Rafael Uribe Uribe;M;11;;
2024;18 - Rafael Uribe Uribe;F;9;;
2024;18 - Rafael Uribe Uribe;M;7;;
2024;18 - Rafael Uribe Uribe;F;18;;
2024;18 - Rafael Uribe Uribe;M;1;;
2024;18 - Rafael Uribe Uribe;F;12;;
2024;18 - Rafael Uribe Uribe;M;7;;
2024;18 - Rafael Uribe Uribe;F;8;;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;11;;
2024;18 - Rafael Uribe Uribe;F;13;1;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;6;1;
2024;18 - Rafael Uribe Uribe;M;6;;
2024;18 - Rafael Uribe Uribe;F;4;;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;7;;
2024;18 - Rafael Uribe Uribe;M;2;;
2024;18 - Rafael Uribe Uribe;F;6;;
2024;18 - Rafael Uribe Uribe;M;4;;
2024;18 - Rafael Uribe Uribe;F;3;;
2024;18 - Rafael Uribe Uribe;M;1;;
2024;18 - Rafael Uribe Uribe;F;2;;
2024;18 - Rafael Uribe Uribe;M;2;1;
2024;18 - Rafael Uribe Uribe;F;1;;
2024;19 - Ciudad Bolívar;F;41;;
2024;19 - Ciudad Bolívar;M;66;;
2024;19 - Ciudad Bolívar;F;17;;
2024;19 - Ciudad Bolívar;M;21;;
2024;19 - Ciudad Bolívar;F;10;;
2024;19 - Ciudad Bolívar;M;8;;
2024;19 - Ciudad Bolívar;F;3;;
2024;19 - Ciudad Bolívar;M;7;;
2024;19 - Ciudad Bolívar;F;4;;
2024;19 - Ciudad Bolívar;M;1;;
2024;19 - Ciudad Bolívar;F;14;;
2024;19 - Ciudad Bolívar;M;3;;
2024;19 - Ciudad Bolívar;F;11;;
2024;19 - Ciudad Bolívar;M;2;;
2024;19 - Ciudad Bolívar;F;17;;
2024;19 - Ciudad Bolívar;M;11;;
2024;19 - Ciudad Bolívar;F;16;;
2024;19 - Ciudad Bolívar;M;6;;
2024;19 - Ciudad Bolívar;F;11;;
2024;19 - Ciudad Bolívar;M;6;;
2024;19 - Ciudad Bolívar;F;9;;
2024;19 - Ciudad Bolívar;M;2;;
2024;19 - Ciudad Bolívar;F;4;;
2024;19 - Ciudad Bolívar;M;2;;
2024;19 - Ciudad Bolívar;F;12;;
2024;19 - Ciudad Bolívar;M;4;;
2024;19 - Ciudad Bolívar;F;7;;
2024;19 - Ciudad Bolívar;M;7;1;
2024;19 - Ciudad Bolívar;F;6;;
2024;19 - Ciudad Bolívar;M;4;;
2024;19 - Ciudad Bolívar;F;6;;
2024;19 - Ciudad Bolívar;M;5;;
2024;19 - Ciudad Bolívar;F;2;;
2024;19 - Ciudad Bolívar;M;6;;
2024;19 - Ciudad Bolívar;F;2;;
2024;19 - Ciudad Bolívar;M;6;;
2024;19 - Ciudad Bolívar;F;2;;
2024;19 - Ciudad Bolívar;M;2;;
2024;19 - Ciudad Bolívar;F;1;;
2024;19 - Ciudad Bolívar;M;2;;
2024;22 - En Rev_Loc;F;15;;
2024;22 - En Rev_Loc;M;18;;
2024;22 - En Rev_Loc;F;11;;
2024;22 - En Rev_Loc;M;11;;
2024;22 - En Rev_Loc;F;4;;
2024;22 - En Rev_Loc;M;6;;
2024;22 - En Rev_Loc;F;3;;
2024;22 - En Rev_Loc;M;1;;
2024;22 - En Rev_Loc;F;2;;
2024;22 - En Rev_Loc;M;2;;
2024;22 - En Rev_Loc;F;6;;
2024;22 - En Rev_Loc;M;2;;
2024;22 - En Rev_Loc;F;12;;
2024;22 - En Rev_Loc;M;7;;
2024;22 - En Rev_Loc;F;18;;
2024;22 - En Rev_Loc;M;9;;
2024;22 - En Rev_Loc;F;14;;
2024;22 - En Rev_Loc;M;6;;
2024;22 - En Rev_Loc;F;16;;
2024;22 - En Rev_Loc;M;11;;
2024;22 - En Rev_Loc;F;12;;
2024;22 - En Rev_Loc;M;11;;
2024;22 - En Rev_Loc;F;10;;
2024;22 - En Rev_Loc;M;7;;
2024;22 - En Rev_Loc;F;8;;
2024;22 - En Rev_Loc;M;7;;
2024;22 - En Rev_Loc;F;8;;
2024;22 - En Rev_Loc;M;11;;
2024;22 - En Rev_Loc;F;7;;
2024;22 - En Rev_Loc;M;11;;
2024;22 - En Rev_Loc;F;11;;
2024;22 - En Rev_Loc;M;6;;
2024;22 - En Rev_Loc;F;10;;
2024;22 - En Rev_Loc;M;9;1;
2024;22 - En Rev_Loc;F;2;;
2024;22 - En Rev_Loc;M;7;;
2024;22 - En Rev_Loc;F;3;;
2024;22 - En Rev_Loc;M;4;;
2024;22 - En Rev_Loc;F;2;;
2024;99 - Localidad Desconocida;F;1;;
2024;99 - Localidad Desconocida;M;7;;
2024;99 - Localidad Desconocida;F;4;;
2024;99 - Localidad Desconocida;M;2;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;1;;
2024;99 - Localidad Desconocida;M;2;;
2024;99 - Localidad Desconocida;F;3;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;5;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;6;;
2024;99 - Localidad Desconocida;M;7;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;M;5;;
2024;99 - Localidad Desconocida;F;5;;
2024;99 - Localidad Desconocida;M;4;;
2024;99 - Localidad Desconocida;F;4;;
2024;99 - Localidad Desconocida;M;4;;
2024;99 - Localidad Desconocida;F;8;;
2024;99 - Localidad Desconocida;M;5;;
2024;99 - Localidad Desconocida;F;5;;
2024;99 - Localidad Desconocida;M;2;;
2024;99 - Localidad Desconocida;F;4;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;3;;
2024;99 - Localidad Desconocida;M;6;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;1;;
2024;99 - Localidad Desconocida;M;1;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;M;2;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;F;2;;
2024;99 - Localidad Desconocida;F;1;;
2024;CL 44 A 0 19 ESTE;M;1;;
2024;CLL 161  54 -87 TO;M;1;;
2024;DIAGONAL 59 N 21-35;F;1;;
2024;ESTANZUELA;F;1;;
2024;H;M;1;;
2024;NO INFORMACION;F;1;;
2024;NORTE;F;1;;
2024;QUITA;M;1;;
2024;SIUBA;F;1;;
